[GEO] Natural Earth 10m Coastline
N009.39.03.700 W084.40.42.149 N009.39.06.044 W084.39.45.753 COLOR_Coastline
N009.39.06.044 W084.39.45.753 N009.38.41.727 W084.39.35.792 COLOR_Coastline
N009.38.41.727 W084.39.35.792 N009.38.04.081 W084.39.40.919 COLOR_Coastline
N009.38.04.081 W084.39.40.919 N009.37.27.606 W084.39.28.614 COLOR_Coastline
N009.37.27.606 W084.39.28.614 N009.37.03.729 W084.38.49.942 COLOR_Coastline
N009.37.03.729 W084.38.49.942 N009.36.48.055 W084.38.09.952 COLOR_Coastline
N009.36.48.055 W084.38.09.952 N009.36.24.178 W084.37.38.311 COLOR_Coastline
N009.36.24.178 W084.37.38.311 N009.35.34.667 W084.37.25.567 COLOR_Coastline
N009.35.34.667 W084.37.25.567 N009.34.41.053 W084.36.59.640 COLOR_Coastline
N009.34.41.053 W084.36.59.640 N009.33.15.653 W084.34.46.192 COLOR_Coastline
N009.33.15.653 W084.34.46.192 N009.32.28.192 W084.33.46.720 COLOR_Coastline
N009.32.28.192 W084.33.46.720 N009.32.54.266 W084.33.54.337 COLOR_Coastline
N009.32.54.266 W084.33.54.337 N009.33.05.106 W084.33.59.610 COLOR_Coastline
N009.33.05.106 W084.33.59.610 N009.33.19.608 W084.34.08.839 COLOR_Coastline
N009.33.19.608 W084.34.08.839 N009.33.08.622 W084.33.19.474 COLOR_Coastline
N009.33.08.622 W084.33.19.474 N009.32.34.344 W084.33.02.481 COLOR_Coastline
N009.32.34.344 W084.33.02.481 N009.31.51.864 W084.32.48.272 COLOR_Coastline
N009.31.51.864 W084.32.48.272 N009.31.16.708 W084.32.06.085 COLOR_Coastline
N009.31.16.708 W084.32.06.085 N009.31.09.530 W084.31.17.745 COLOR_Coastline
N009.31.09.530 W084.31.17.745 N009.31.19.198 W084.30.29.845 COLOR_Coastline
N009.31.19.198 W084.30.29.845 N009.31.33.700 W084.29.43.702 COLOR_Coastline
N009.31.33.700 W084.29.43.702 N009.31.41.171 W084.29.00.636 COLOR_Coastline
N009.31.41.171 W084.29.00.636 N009.31.33.700 W084.27.28.497 COLOR_Coastline
N009.31.33.700 W084.27.28.497 N009.29.20.692 W084.19.27.149 COLOR_Coastline
N009.29.20.692 W084.19.27.149 N009.29.13.661 W084.17.55.890 COLOR_Coastline
N009.29.13.661 W084.17.55.890 N009.28.53.739 W084.16.21.700 COLOR_Coastline
N009.28.53.739 W084.16.21.700 N009.27.27.167 W084.13.53.165 COLOR_Coastline
N009.27.27.167 W084.13.53.165 N009.27.10.907 W084.12.19.561 COLOR_Coastline
N009.27.10.907 W084.12.19.561 N009.27.45.184 W084.13.07.169 COLOR_Coastline
N009.27.45.184 W084.13.07.169 N009.27.53.973 W084.13.28.556 COLOR_Coastline
N009.27.53.973 W084.13.28.556 N009.28.00.126 W084.14.00.196 COLOR_Coastline
N009.28.00.126 W084.14.00.196 N009.28.24.442 W084.14.00.196 COLOR_Coastline
N009.28.24.442 W084.14.00.196 N009.27.53.973 W084.12.30.108 COLOR_Coastline
N009.27.53.973 W084.12.30.108 N009.26.31.942 W084.10.56.065 COLOR_Coastline
N009.26.31.942 W084.10.56.065 N009.24.58.339 W084.10.04.649 COLOR_Coastline
N009.24.58.339 W084.10.04.649 N009.23.51.981 W084.10.43.321 COLOR_Coastline
N009.23.51.981 W084.10.43.321 N009.23.40.995 W084.09.41.505 COLOR_Coastline
N009.23.40.995 W084.09.41.505 N009.23.07.157 W084.09.08.106 COLOR_Coastline
N009.23.07.157 W084.09.08.106 N009.22.43.866 W084.08.38.663 COLOR_Coastline
N009.22.43.866 W084.08.38.663 N009.23.04.960 W084.07.49.298 COLOR_Coastline
N009.23.04.960 W084.07.49.298 N009.22.36.835 W084.07.35.821 COLOR_Coastline
N009.22.36.835 W084.07.35.821 N009.22.21.454 W084.07.18.975 COLOR_Coastline
N009.22.21.454 W084.07.18.975 N009.22.21.307 W084.06.58.761 COLOR_Coastline
N009.22.21.307 W084.06.58.761 N009.22.38.153 W084.06.35.470 COLOR_Coastline
N009.22.38.153 W084.06.35.470 N009.22.38.153 W084.06.13.057 COLOR_Coastline
N009.22.38.153 W084.06.13.057 N009.20.23.094 W084.00.26.768 COLOR_Coastline
N009.20.23.094 W084.00.26.768 N009.19.48.817 W083.59.42.384 COLOR_Coastline
N009.19.48.817 W083.59.42.384 N009.17.41.083 W083.55.05.089 COLOR_Coastline
N009.17.41.083 W083.55.05.089 N009.13.13.016 W083.50.22.227 COLOR_Coastline
N009.13.13.016 W083.50.22.227 N009.12.52.215 W083.49.01.661 COLOR_Coastline
N009.12.52.215 W083.49.01.661 N009.11.57.284 W083.47.12.823 COLOR_Coastline
N009.11.57.284 W083.47.12.823 N009.10.37.889 W083.45.53.575 COLOR_Coastline
N009.10.37.889 W083.45.53.575 N009.09.05.018 W083.46.01.925 COLOR_Coastline
N009.09.05.018 W083.46.01.925 N009.08.39.530 W083.43.37.931 COLOR_Coastline
N009.08.39.530 W083.43.37.931 N009.07.04.315 W083.42.03.302 COLOR_Coastline
N009.07.04.315 W083.42.03.302 N009.05.02.880 W083.40.49.620 COLOR_Coastline
N009.05.02.880 W083.40.49.620 N009.03.18.729 W083.39.28.761 COLOR_Coastline
N009.03.18.729 W083.39.28.761 N009.03.43.046 W083.39.04.151 COLOR_Coastline
N009.03.43.046 W083.39.04.151 N009.02.38.739 W083.38.05.118 COLOR_Coastline
N009.02.38.739 W083.38.05.118 N009.02.07.245 W083.37.47.540 COLOR_Coastline
N009.02.07.245 W083.37.47.540 N008.57.58.954 W083.36.12.179 COLOR_Coastline
N008.57.58.954 W083.36.12.179 N008.57.29.071 W083.36.48.214 COLOR_Coastline
N008.57.29.071 W083.36.48.214 N008.57.02.997 W083.37.13.409 COLOR_Coastline
N008.57.02.997 W083.37.13.409 N008.56.33.553 W083.37.31.866 COLOR_Coastline
N008.56.33.553 W083.37.31.866 N008.55.54.003 W083.37.48.126 COLOR_Coastline
N008.55.54.003 W083.37.48.126 N008.55.41.698 W083.37.35.675 COLOR_Coastline
N008.55.41.698 W083.37.35.675 N008.55.27.342 W083.37.10.626 COLOR_Coastline
N008.55.27.342 W083.37.10.626 N008.55.08.446 W083.37.04.474 COLOR_Coastline
N008.55.08.446 W083.37.04.474 N008.54.42.372 W083.37.48.126 COLOR_Coastline
N008.54.42.372 W083.37.48.126 N008.54.39.442 W083.37.05.792 COLOR_Coastline
N008.54.39.442 W083.37.05.792 N008.54.28.016 W083.36.46.602 COLOR_Coastline
N008.54.28.016 W083.36.46.602 N008.54.11.317 W083.36.34.151 COLOR_Coastline
N008.54.11.317 W083.36.34.151 N008.53.53.299 W083.36.12.179 COLOR_Coastline
N008.53.53.299 W083.36.12.179 N008.53.25.907 W083.35.20.323 COLOR_Coastline
N008.53.25.907 W083.35.20.323 N008.53.05.839 W083.34.53.077 COLOR_Coastline
N008.53.05.839 W083.34.53.077 N008.52.39.471 W083.34.31.544 COLOR_Coastline
N008.52.39.471 W083.34.31.544 N008.52.40.790 W083.35.15.636 COLOR_Coastline
N008.52.40.790 W083.35.15.636 N008.52.51.190 W083.35.49.327 COLOR_Coastline
N008.52.51.190 W083.35.49.327 N008.53.26.493 W083.36.58.907 COLOR_Coastline
N008.53.26.493 W083.36.58.907 N008.52.23.651 W083.36.49.972 COLOR_Coastline
N008.52.23.651 W083.36.49.972 N008.51.49.667 W083.36.07.491 COLOR_Coastline
N008.51.49.667 W083.36.07.491 N008.51.24.325 W083.35.20.763 COLOR_Coastline
N008.51.24.325 W083.35.20.763 N008.50.47.850 W083.34.58.350 COLOR_Coastline
N008.50.47.850 W083.34.58.350 N008.50.07.274 W083.35.15.489 COLOR_Coastline
N008.50.07.274 W083.35.15.489 N008.49.39.149 W083.35.56.505 COLOR_Coastline
N008.49.39.149 W083.35.56.505 N008.48.56.083 W083.37.25.714 COLOR_Coastline
N008.48.56.083 W083.37.25.714 N008.47.55.878 W083.38.16.104 COLOR_Coastline
N008.47.55.878 W083.38.16.104 N008.46.54.794 W083.38.33.243 COLOR_Coastline
N008.46.54.794 W083.38.33.243 N008.46.20.223 W083.38.19.181 COLOR_Coastline
N008.46.20.223 W083.38.19.181 N008.46.39.852 W083.37.36.993 COLOR_Coastline
N008.46.39.852 W083.37.36.993 N008.47.24.383 W083.36.55.391 COLOR_Coastline
N008.47.24.383 W083.36.55.391 N008.47.45.770 W083.36.28.585 COLOR_Coastline
N008.47.45.770 W083.36.28.585 N008.47.49.286 W083.35.49.474 COLOR_Coastline
N008.47.49.286 W083.35.49.474 N008.47.40.057 W083.34.31.544 COLOR_Coastline
N008.47.40.057 W083.34.31.544 N008.47.17.792 W083.34.31.544 COLOR_Coastline
N008.47.17.792 W083.34.31.544 N008.46.55.380 W083.36.00.020 COLOR_Coastline
N008.46.55.380 W083.36.00.020 N008.46.02.645 W083.37.38.897 COLOR_Coastline
N008.46.02.645 W083.37.38.897 N008.44.58.339 W083.38.33.243 COLOR_Coastline
N008.44.58.339 W083.38.33.243 N008.44.01.210 W083.37.48.126 COLOR_Coastline
N008.44.01.210 W083.37.48.126 N008.43.36.307 W083.38.11.710 COLOR_Coastline
N008.43.36.307 W083.38.11.710 N008.41.23.446 W083.39.39.307 COLOR_Coastline
N008.41.23.446 W083.39.39.307 N008.40.58.544 W083.40.04.210 COLOR_Coastline
N008.40.58.544 W083.40.04.210 N008.41.20.077 W083.40.15.636 COLOR_Coastline
N008.41.20.077 W083.40.15.636 N008.41.30.477 W083.40.33.360 COLOR_Coastline
N008.41.30.477 W083.40.33.360 N008.41.15.682 W083.41.12.032 COLOR_Coastline
N008.41.15.682 W083.41.12.032 N008.40.42.284 W083.42.08.575 COLOR_Coastline
N008.40.42.284 W083.42.08.575 N008.40.13.280 W083.42.34.063 COLOR_Coastline
N008.40.13.280 W083.42.34.063 N008.37.25.702 W083.44.23.634 COLOR_Coastline
N008.37.25.702 W083.44.23.634 N008.35.33.788 W083.44.12.501 COLOR_Coastline
N008.35.33.788 W083.44.12.501 N008.35.19.725 W083.43.50.089 COLOR_Coastline
N008.35.19.725 W083.43.50.089 N008.34.49.842 W083.42.36.407 COLOR_Coastline
N008.34.49.842 W083.42.36.407 N008.34.45.887 W083.42.20.880 COLOR_Coastline
N008.34.45.887 W083.42.20.880 N008.34.13.221 W083.42.00.811 COLOR_Coastline
N008.34.13.221 W083.42.00.811 N008.29.24.061 W083.36.47.774 COLOR_Coastline
N008.29.24.061 W083.36.47.774 N008.27.30.829 W083.35.20.030 COLOR_Coastline
N008.27.30.829 W083.35.20.030 N008.26.41.903 W083.34.32.130 COLOR_Coastline
N008.26.41.903 W083.34.32.130 N008.26.17.440 W083.33.40.128 COLOR_Coastline
N008.26.17.440 W083.33.40.128 N008.26.17.733 W083.32.39.044 COLOR_Coastline
N008.26.17.733 W083.32.39.044 N008.26.44.247 W083.28.58.585 COLOR_Coastline
N008.26.44.247 W083.28.58.585 N008.26.33.700 W083.27.44.757 COLOR_Coastline
N008.26.33.700 W083.27.44.757 N008.25.03.612 W083.24.17.188 COLOR_Coastline
N008.25.03.612 W083.24.17.188 N008.25.55.028 W083.24.17.188 COLOR_Coastline
N008.25.55.028 W083.24.17.188 N008.25.28.514 W083.23.47.306 COLOR_Coastline
N008.25.28.514 W083.23.47.306 N008.25.10.204 W083.23.19.181 COLOR_Coastline
N008.25.10.204 W083.23.19.181 N008.24.39.296 W083.22.09.747 COLOR_Coastline
N008.24.39.296 W083.22.09.747 N008.24.45.008 W083.22.58.673 COLOR_Coastline
N008.24.45.008 W083.22.58.673 N008.24.50.868 W083.23.11.856 COLOR_Coastline
N008.24.50.868 W083.23.11.856 N008.25.03.612 W083.23.27.970 COLOR_Coastline
N008.25.03.612 W083.23.27.970 N008.25.03.612 W083.23.50.089 COLOR_Coastline
N008.25.03.612 W083.23.50.089 N008.24.14.833 W083.22.51.202 COLOR_Coastline
N008.24.14.833 W083.22.51.202 N008.23.15.360 W083.20.47.130 COLOR_Coastline
N008.23.15.360 W083.20.47.130 N008.22.33.319 W083.18.35.440 COLOR_Coastline
N008.22.33.319 W083.18.35.440 N008.22.36.249 W083.17.14.581 COLOR_Coastline
N008.22.36.249 W083.17.14.581 N008.24.05.604 W083.16.34.884 COLOR_Coastline
N008.24.05.604 W083.16.34.884 N008.26.16.561 W083.16.25.362 COLOR_Coastline
N008.26.16.561 W083.16.25.362 N008.28.22.538 W083.16.47.335 COLOR_Coastline
N008.28.22.538 W083.16.47.335 N008.29.36.366 W083.17.41.681 COLOR_Coastline
N008.29.36.366 W083.17.41.681 N008.30.00.975 W083.17.41.681 COLOR_Coastline
N008.30.00.975 W083.17.41.681 N008.30.25.292 W083.17.19.854 COLOR_Coastline
N008.30.25.292 W083.17.19.854 N008.31.01.766 W083.17.12.677 COLOR_Coastline
N008.31.01.766 W083.17.12.677 N008.32.30.536 W083.17.14.581 COLOR_Coastline
N008.32.30.536 W083.17.14.581 N008.32.03.729 W083.17.58.966 COLOR_Coastline
N008.32.03.729 W083.17.58.966 N008.32.42.255 W083.18.44.522 COLOR_Coastline
N008.32.42.255 W083.18.44.522 N008.33.39.530 W083.19.31.690 COLOR_Coastline
N008.33.39.530 W083.19.31.690 N008.34.08.973 W083.20.21.202 COLOR_Coastline
N008.34.08.973 W083.20.21.202 N008.34.15.858 W083.21.15.255 COLOR_Coastline
N008.34.15.858 W083.21.15.255 N008.34.56.288 W083.23.29.727 COLOR_Coastline
N008.34.56.288 W083.23.29.727 N008.35.20.458 W083.24.17.188 COLOR_Coastline
N008.35.20.458 W083.24.17.188 N008.35.54.442 W083.24.45.899 COLOR_Coastline
N008.35.54.442 W083.24.45.899 N008.37.49.872 W083.25.59.727 COLOR_Coastline
N008.37.49.872 W083.25.59.727 N008.38.47.147 W083.26.16.427 COLOR_Coastline
N008.38.47.147 W083.26.16.427 N008.41.55.965 W083.28.22.843 COLOR_Coastline
N008.41.55.965 W083.28.22.843 N008.41.55.965 W083.28.45.255 COLOR_Coastline
N008.41.55.965 W083.28.45.255 N008.41.54.354 W083.28.44.815 COLOR_Coastline
N008.41.54.354 W083.28.44.815 N008.41.33.700 W083.29.12.061 COLOR_Coastline
N008.41.33.700 W083.29.12.061 N008.42.45.331 W083.28.54.190 COLOR_Coastline
N008.42.45.331 W083.28.54.190 N008.43.02.909 W083.28.05.704 COLOR_Coastline
N008.43.02.909 W083.28.05.704 N008.42.45.184 W083.26.06.612 COLOR_Coastline
N008.42.45.184 W083.26.06.612 N008.42.54.559 W083.25.17.979 COLOR_Coastline
N008.42.54.559 W083.25.17.979 N008.43.16.532 W083.25.03.038 COLOR_Coastline
N008.43.16.532 W083.25.03.038 N008.43.41.874 W083.24.58.643 COLOR_Coastline
N008.43.41.874 W083.24.58.643 N008.44.01.210 W083.24.41.505 COLOR_Coastline
N008.44.01.210 W083.24.41.505 N008.44.01.356 W083.24.05.030 COLOR_Coastline
N008.44.01.356 W083.24.05.030 N008.43.44.217 W083.23.41.300 COLOR_Coastline
N008.43.44.217 W083.23.41.300 N008.43.41.141 W083.23.22.257 COLOR_Coastline
N008.43.41.141 W083.23.22.257 N008.44.23.329 W083.23.01.163 COLOR_Coastline
N008.44.23.329 W083.23.01.163 N008.44.03.407 W083.22.00.958 COLOR_Coastline
N008.44.03.407 W083.22.00.958 N008.43.47.733 W083.20.45.079 COLOR_Coastline
N008.43.47.733 W083.20.45.079 N008.43.19.462 W083.19.54.102 COLOR_Coastline
N008.43.19.462 W083.19.54.102 N008.42.20.575 W083.20.08.897 COLOR_Coastline
N008.42.20.575 W083.20.08.897 N008.42.22.333 W083.19.44.434 COLOR_Coastline
N008.42.22.333 W083.19.44.434 N008.42.20.575 W083.19.19.825 COLOR_Coastline
N008.42.20.575 W083.19.19.825 N008.41.04.549 W083.19.42.091 COLOR_Coastline
N008.41.04.549 W083.19.42.091 N008.40.10.497 W083.19.08.692 COLOR_Coastline
N008.40.10.497 W083.19.08.692 N008.39.03.846 W083.17.14.581 COLOR_Coastline
N008.39.03.846 W083.17.14.581 N008.39.30.506 W083.16.23.458 COLOR_Coastline
N008.39.30.506 W083.16.23.458 N008.39.04.725 W083.15.33.507 COLOR_Coastline
N008.39.04.725 W083.15.33.507 N008.38.14.042 W083.14.51.319 COLOR_Coastline
N008.38.14.042 W083.14.51.319 N008.37.25.702 W083.14.24.952 COLOR_Coastline
N008.37.25.702 W083.14.24.952 N008.37.36.688 W083.13.29.141 COLOR_Coastline
N008.37.36.688 W083.13.29.141 N008.37.28.046 W083.12.14.288 COLOR_Coastline
N008.37.28.046 W083.12.14.288 N008.37.30.682 W083.11.08.809 COLOR_Coastline
N008.37.30.682 W083.11.08.809 N008.38.14.921 W083.10.41.563 COLOR_Coastline
N008.38.14.921 W083.10.41.563 N008.38.14.921 W083.10.16.954 COLOR_Coastline
N008.38.14.921 W083.10.16.954 N008.37.32.294 W083.09.50.587 COLOR_Coastline
N008.37.32.294 W083.09.50.587 N008.36.46.298 W083.09.06.202 COLOR_Coastline
N008.36.46.298 W083.09.06.202 N008.36.07.919 W083.08.14.054 COLOR_Coastline
N008.36.07.919 W083.08.14.054 N008.35.47.264 W083.07.24.835 COLOR_Coastline
N008.35.47.264 W083.07.24.835 N008.35.20.458 W083.07.24.835 COLOR_Coastline
N008.35.20.458 W083.07.24.835 N008.34.37.831 W083.09.11.915 COLOR_Coastline
N008.34.37.831 W083.09.11.915 N008.34.45.887 W083.09.27.735 COLOR_Coastline
N008.34.45.887 W083.09.27.735 N008.35.34.081 W083.09.31.690 COLOR_Coastline
N008.35.34.081 W083.09.31.690 N008.36.02.645 W083.09.42.237 COLOR_Coastline
N008.36.02.645 W083.09.42.237 N008.37.01.092 W083.10.16.954 COLOR_Coastline
N008.37.01.092 W083.10.16.954 N008.37.01.092 W083.10.41.563 COLOR_Coastline
N008.37.01.092 W083.10.41.563 N008.36.40.878 W083.10.48.595 COLOR_Coastline
N008.36.40.878 W083.10.48.595 N008.36.28.280 W083.10.54.307 COLOR_Coastline
N008.36.28.280 W083.10.54.307 N008.36.09.676 W083.11.06.173 COLOR_Coastline
N008.36.09.676 W083.11.06.173 N008.33.49.491 W083.09.54.542 COLOR_Coastline
N008.33.49.491 W083.09.54.542 N008.33.19.755 W083.09.27.735 COLOR_Coastline
N008.33.19.755 W083.09.27.735 N008.33.00.858 W083.08.36.319 COLOR_Coastline
N008.33.00.858 W083.08.36.319 N008.33.06.424 W083.06.51.290 COLOR_Coastline
N008.33.06.424 W083.06.51.290 N008.32.52.948 W083.06.08.809 COLOR_Coastline
N008.32.52.948 W083.06.08.809 N008.32.17.352 W083.07.05.352 COLOR_Coastline
N008.32.17.352 W083.07.05.352 N008.32.04.169 W083.07.50.177 COLOR_Coastline
N008.32.04.169 W083.07.50.177 N008.31.45.565 W083.08.15.811 COLOR_Coastline
N008.31.45.565 W083.08.15.811 N008.30.52.391 W083.08.13.907 COLOR_Coastline
N008.30.52.391 W083.08.13.907 N008.30.11.522 W083.07.54.132 COLOR_Coastline
N008.30.11.522 W083.07.54.132 N008.27.45.770 W083.05.56.505 COLOR_Coastline
N008.27.45.770 W083.05.56.505 N008.26.48.055 W083.05.33.653 COLOR_Coastline
N008.26.48.055 W083.05.33.653 N008.25.52.831 W083.05.58.556 COLOR_Coastline
N008.25.52.831 W083.05.58.556 N008.25.04.930 W083.06.37.667 COLOR_Coastline
N008.25.04.930 W083.06.37.667 N008.24.28.016 W083.06.57.882 COLOR_Coastline
N008.24.28.016 W083.06.57.882 N008.24.17.762 W083.07.17.364 COLOR_Coastline
N008.24.17.762 W083.07.17.364 N008.22.09.442 W083.09.03.126 COLOR_Coastline
N008.22.09.442 W083.09.03.126 N008.20.10.057 W083.07.00.665 COLOR_Coastline
N008.20.10.057 W083.07.00.665 N008.14.47.059 W082.59.33.302 COLOR_Coastline
N008.14.47.059 W082.59.33.302 N008.13.16.385 W082.58.06.583 COLOR_Coastline
N008.13.16.385 W082.58.06.583 N008.06.18.173 W082.54.01.368 COLOR_Coastline
N008.06.18.173 W082.54.01.368 N008.05.34.081 W082.53.51.407 COLOR_Coastline
N008.05.34.081 W082.53.51.407 N008.04.38.856 W082.54.07.667 COLOR_Coastline
N008.04.38.856 W082.54.07.667 N008.03.38.212 W082.54.34.913 COLOR_Coastline
N008.03.38.212 W082.54.34.913 N008.02.43.280 W082.54.40.479 COLOR_Coastline
N008.02.43.280 W082.54.40.479 N008.02.05.048 W082.53.51.407 COLOR_Coastline
N008.02.05.048 W082.53.51.407 N008.01.25.936 W082.52.36.993 COLOR_Coastline
N008.01.25.936 W082.52.36.993 N008.01.56.551 W082.52.05.499 COLOR_Coastline
N008.01.56.551 W082.52.05.499 N008.02.56.024 W082.51.43.526 COLOR_Coastline
N008.02.56.024 W082.51.43.526 N008.03.43.339 W082.50.57.237 COLOR_Coastline
N008.03.43.339 W082.50.57.237 N008.04.05.751 W082.50.57.237 COLOR_Coastline
N008.04.05.751 W082.50.57.237 N008.08.09.208 W082.52.22.198 COLOR_Coastline
N008.08.09.208 W082.52.22.198 N008.10.40.380 W082.52.47.540 COLOR_Coastline
N008.10.40.380 W082.52.47.540 N008.13.08.622 W082.52.37.872 COLOR_Coastline
N008.13.08.622 W082.52.37.872 N008.15.14.598 W082.51.44.845 COLOR_Coastline
N008.15.14.598 W082.51.44.845 N008.16.42.635 W082.50.20.470 COLOR_Coastline
N008.16.42.635 W082.50.20.470 N008.17.44.452 W082.48.31.339 COLOR_Coastline
N008.17.44.452 W082.48.31.339 N008.19.02.821 W082.44.16.895 COLOR_Coastline
N008.19.02.821 W082.44.16.895 N008.19.22.157 W082.41.54.952 COLOR_Coastline
N008.19.22.157 W082.41.54.952 N008.19.22.010 W082.39.32.130 COLOR_Coastline
N008.19.22.010 W082.39.32.130 N008.18.54.911 W082.37.21.612 COLOR_Coastline
N008.18.54.911 W082.37.21.612 N008.17.14.569 W082.33.09.513 COLOR_Coastline
N008.17.14.569 W082.33.09.513 N008.16.35.165 W082.30.42.149 COLOR_Coastline
N008.16.35.165 W082.30.42.149 N008.16.52.157 W082.29.10.011 COLOR_Coastline
N008.16.52.157 W082.29.10.011 N008.16.38.680 W082.28.39.981 COLOR_Coastline
N008.16.38.680 W082.28.39.981 N008.16.37.655 W082.28.15.079 COLOR_Coastline
N008.16.37.655 W082.28.15.079 N008.16.52.157 W082.27.07.257 COLOR_Coastline
N008.16.52.157 W082.27.07.257 N008.17.18.671 W082.27.14.874 COLOR_Coastline
N008.17.18.671 W082.27.14.874 N008.17.45.770 W082.27.26.739 COLOR_Coastline
N008.17.45.770 W082.27.26.739 N008.18.10.526 W082.27.41.095 COLOR_Coastline
N008.18.10.526 W082.27.41.095 N008.18.30.594 W082.27.56.182 COLOR_Coastline
N008.18.30.594 W082.27.56.182 N008.18.54.911 W082.27.56.182 COLOR_Coastline
N008.18.54.911 W082.27.56.182 N008.19.24.794 W082.26.49.239 COLOR_Coastline
N008.19.24.794 W082.26.49.239 N008.20.10.790 W082.26.33.419 COLOR_Coastline
N008.20.10.790 W082.26.33.419 N008.20.55.321 W082.26.27.706 COLOR_Coastline
N008.20.55.321 W082.26.27.706 N008.21.22.567 W082.25.51.231 COLOR_Coastline
N008.21.22.567 W082.25.51.231 N008.20.46.385 W082.25.54.307 COLOR_Coastline
N008.20.46.385 W082.25.54.307 N008.20.17.381 W082.25.49.034 COLOR_Coastline
N008.20.17.381 W082.25.49.034 N008.19.56.288 W082.25.32.481 COLOR_Coastline
N008.19.56.288 W082.25.32.481 N008.19.44.130 W082.25.02.013 COLOR_Coastline
N008.19.44.130 W082.25.02.013 N008.19.22.010 W082.25.02.013 COLOR_Coastline
N008.19.22.010 W082.25.02.013 N008.18.57.987 W082.26.07.198 COLOR_Coastline
N008.18.57.987 W082.26.07.198 N008.18.15.653 W082.25.59.727 COLOR_Coastline
N008.18.15.653 W082.25.59.727 N008.17.34.930 W082.25.08.165 COLOR_Coastline
N008.17.34.930 W082.25.08.165 N008.17.16.766 W082.24.00.489 COLOR_Coastline
N008.17.16.766 W082.24.00.489 N008.17.29.217 W082.23.13.907 COLOR_Coastline
N008.17.29.217 W082.23.13.907 N008.18.21.952 W082.21.31.222 COLOR_Coastline
N008.18.21.952 W082.21.31.222 N008.18.30.594 W082.20.33.946 COLOR_Coastline
N008.18.30.594 W082.20.33.946 N008.18.54.032 W082.20.41.856 COLOR_Coastline
N008.18.54.032 W082.20.41.856 N008.19.45.008 W082.20.49.474 COLOR_Coastline
N008.19.45.008 W082.20.49.474 N008.20.08.739 W082.20.56.065 COLOR_Coastline
N008.20.08.739 W082.20.56.065 N008.19.47.206 W082.19.53.956 COLOR_Coastline
N008.19.47.206 W082.19.53.956 N008.19.51.014 W082.18.50.235 COLOR_Coastline
N008.19.51.014 W082.18.50.235 N008.20.10.350 W082.17.47.393 COLOR_Coastline
N008.20.10.350 W082.17.47.393 N008.20.35.546 W082.16.48.214 COLOR_Coastline
N008.20.35.546 W082.16.48.214 N008.19.19.960 W082.17.03.888 COLOR_Coastline
N008.19.19.960 W082.17.03.888 N008.18.33.378 W082.16.37.520 COLOR_Coastline
N008.18.33.378 W082.16.37.520 N008.18.10.087 W082.15.43.028 COLOR_Coastline
N008.18.10.087 W082.15.43.028 N008.18.03.788 W082.14.32.862 COLOR_Coastline
N008.18.03.788 W082.14.32.862 N008.18.24.149 W082.14.29.200 COLOR_Coastline
N008.18.24.149 W082.14.29.200 N008.20.22.215 W082.13.31.632 COLOR_Coastline
N008.20.22.215 W082.13.31.632 N008.20.34.667 W082.13.12.442 COLOR_Coastline
N008.20.34.667 W082.13.12.442 N008.20.38.182 W082.12.28.350 COLOR_Coastline
N008.20.38.182 W082.12.28.350 N008.20.35.546 W082.11.03.975 COLOR_Coastline
N008.20.35.546 W082.11.03.975 N008.20.21.483 W082.12.01.983 COLOR_Coastline
N008.20.21.483 W082.12.01.983 N008.19.55.555 W082.12.31.134 COLOR_Coastline
N008.19.55.555 W082.12.31.134 N008.19.18.641 W082.12.35.382 COLOR_Coastline
N008.19.18.641 W082.12.35.382 N008.18.30.594 W082.12.17.804 COLOR_Coastline
N008.18.30.594 W082.12.17.804 N008.18.28.983 W082.12.35.382 COLOR_Coastline
N008.18.28.983 W082.12.35.382 N008.18.35.575 W082.12.39.044 COLOR_Coastline
N008.18.35.575 W082.12.39.044 N008.18.45.536 W082.12.38.165 COLOR_Coastline
N008.18.45.536 W082.12.38.165 N008.18.54.911 W082.12.42.413 COLOR_Coastline
